Acquisition_Time,Season,Emergency_Stage,Waiting_Time,People_Waiting,Weekday,Day,Month
2018-07-31,summer,1.0,140.2354862119013,0.44194484760522496,1.0,31.0,7.0
2018-08-01,summer,1.0,94.12687854151268,0.462059620596206,2.0,1.0,8.0
2018-08-02,summer,1.0,129.15976241242765,1.9639049649710631,3.0,2.0,8.0
2018-08-03,summer,1.0,159.73866421568627,0.48651960784313725,4.0,3.0,8.0
2018-08-04,summer,1.0,129.625,0.19791666666666666,5.0,4.0,8.0
2018-08-05,summer,1.0,119.11421911421911,0.6806526806526807,6.0,5.0,8.0
2018-08-06,summer,1.0,127.26157260621434,0.989854153455929,0.0,6.0,8.0
2018-08-07,summer,1.0,105.19251218431546,0.26761187416925125,1.0,7.0,8.0
2018-08-08,summer,1.0,56.58376805778491,0.5493579454253612,2.0,8.0,8.0
2018-08-09,summer,1.0,156.83682983682985,4.5085470085470085,3.0,9.0,8.0
2018-08-10,summer,1.0,168.39147286821705,1.1229235880398671,4.0,10.0,8.0
2018-08-11,summer,1.0,168.39147286821705,1.1229235880398671,5.0,11.0,8.0
2018-08-12,summer,1.0,168.39147286821705,1.1229235880398671,6.0,12.0,8.0
2018-08-13,summer,1.0,244.84523809523807,1.7619047619047619,0.0,13.0,8.0
2018-08-14,summer,1.0,121.03160181710447,0.7086707485680427,1.0,14.0,8.0
2018-08-15,summer,1.0,86.77906976744185,0.10631229235880399,2.0,15.0,8.0
2018-08-16,summer,1.0,137.62765957446808,0.8501773049645389,3.0,16.0,8.0
2018-08-17,summer,1.0,101.75,0.6287878787878788,4.0,17.0,8.0
2018-08-18,summer,1.0,109.18678160919539,0.027777777777777776,5.0,18.0,8.0
2018-08-19,summer,1.0,142.47222222222223,0.5416666666666666,6.0,19.0,8.0
2018-08-20,summer,1.0,90.25981630309988,1.5044776119402985,0.0,20.0,8.0
2018-08-21,summer,1.0,103.59313725490196,0.9117647058823529,1.0,21.0,8.0
2018-08-22,summer,1.0,59.31281365005019,0.4705587152893944,2.0,22.0,8.0
2018-08-23,summer,1.0,115.9960254372019,0.933227344992051,3.0,23.0,8.0
2018-08-24,summer,1.0,73.73280898876405,1.6415730337078651,4.0,24.0,8.0
2018-08-25,summer,1.0,47.61413043478261,0.23076923076923078,5.0,25.0,8.0
2018-08-26,summer,1.0,175.7173913043478,0.18181818181818182,6.0,26.0,8.0
2018-08-27,summer,1.0,80.79247181964574,1.260265700483092,0.0,27.0,8.0
2018-08-28,summer,1.0,159.53499786598377,1.82202304737516,1.0,28.0,8.0
2018-08-29,summer,1.0,173.38292145828234,1.7934915586004405,2.0,29.0,8.0
2018-08-30,summer,1.0,206.99498327759198,1.161371237458194,3.0,30.0,8.0
2018-08-31,summer,1.0,119.96188679245283,1.3628930817610063,4.0,31.0,8.0
2018-09-01,summer,1.0,181.5065934065934,1.1214285714285714,5.0,1.0,9.0
2018-09-02,summer,1.0,142.55555555555554,0.9522792022792022,6.0,2.0,9.0
2018-09-03,summer,1.0,91.39393939393939,0.8512759170653907,0.0,3.0,9.0
2018-09-04,summer,1.0,81.33218390804598,0.9752873563218392,1.0,4.0,9.0
2018-09-05,summer,1.0,151.24665071770335,1.0910287081339713,2.0,5.0,9.0
2018-09-06,summer,1.0,77.45473057644111,0.5867794486215538,3.0,6.0,9.0
2018-09-07,summer,1.0,77.45473057644111,0.5867794486215538,4.0,7.0,9.0
2018-09-08,summer,1.0,176.55769230769232,0.4884615384615385,5.0,8.0,9.0
2018-09-09,summer,1.0,153.17800453514738,0.7781557067271353,6.0,9.0,9.0
2018-09-10,summer,1.0,53.46923076923077,0.19230769230769232,0.0,10.0,9.0
2018-09-11,summer,1.0,101.66630116959065,1.2277046783625731,1.0,11.0,9.0
2018-09-12,summer,1.0,100.52190026954177,0.8486073674752921,2.0,12.0,9.0
2018-09-13,summer,1.0,93.86428571428571,1.270212765957447,3.0,13.0,9.0
2018-09-14,summer,1.0,48.6712204007286,0.32179720704310866,4.0,14.0,9.0
2018-09-15,summer,1.0,96.83333333333334,0.3846153846153846,5.0,15.0,9.0
2018-09-16,summer,1.0,162.77878787878788,0.8375,6.0,16.0,9.0
2018-09-17,summer,1.0,157.17929292929293,0.5492424242424242,0.0,17.0,9.0
2018-09-18,summer,1.0,69.67406204906206,0.7092352092352092,1.0,18.0,9.0
2018-09-19,summer,1.0,122.5997641509434,0.6341981132075472,2.0,19.0,9.0
2018-09-20,summer,1.0,83.86158828499015,0.9112925936355956,3.0,20.0,9.0
2018-09-21,summer,1.0,208.94894561598224,0.2519422863485017,4.0,21.0,9.0
2018-09-22,summer,1.0,208.94894561598224,0.2519422863485017,5.0,22.0,9.0
2018-09-23,autumn,1.0,208.94894561598224,0.2519422863485017,6.0,23.0,9.0
2018-09-24,autumn,1.0,208.94894561598224,0.2519422863485017,0.0,24.0,9.0
2018-09-25,autumn,1.0,135.4156042835288,2.72233554309026,1.0,25.0,9.0
2018-09-26,autumn,1.0,137.54596273291924,0.5288819875776397,2.0,26.0,9.0
2018-09-27,autumn,1.0,86.37012987012987,0.5592532467532467,3.0,27.0,9.0
2018-09-28,autumn,1.0,113.15608465608466,1.1534391534391535,4.0,28.0,9.0
2018-09-29,autumn,1.0,180.67916666666665,1.7902777777777779,5.0,29.0,9.0
2018-09-30,autumn,1.0,147.54761904761904,1.6964285714285714,6.0,30.0,9.0
2018-10-01,autumn,1.0,148.38181818181818,1.4181818181818182,0.0,1.0,10.0
2018-10-02,autumn,1.0,101.77630308880309,0.7343146718146718,1.0,2.0,10.0
