Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Month,Season,Day
4.0,Medicina,Urgncia Central,9.862068965517242,0.08045977011494253,1,3,winter,12.0
4.0,Medicina,Urgncia Central,17.620689655172413,0.4942528735632184,2,3,winter,13.0
4.0,Cirurgia,Urgncia Central,134.66666666666666,0.5098039215686274,2,3,winter,
4.0,Cirurgia,Urgncia Central,82.4,0.8153846153846154,3,3,winter,
4.0,Medicina,Urgncia Central,20.77777777777778,0.2,3,3,winter,14.0
4.0,Cirurgia,Urgncia Central,7.571428571428571,0.0,4,3,winter,
4.0,Medicina,Urgncia Central,17.29824561403509,0.19298245614035087,4,3,winter,15.0
4.0,Cirurgia,Urgncia Central,35.292682926829265,0.14634146341463414,5,3,winter,
4.0,Medicina,Urgncia Central,12.02,0.34,5,3,winter,16.0
4.0,Medicina,Urgncia Central,19.930434782608696,0.13043478260869565,6,3,winter,17.0
4.0,Cirurgia,Urgncia Central,40.26229508196721,0.36065573770491804,6,3,winter,
4.0,Medicina,Urgncia Central,21.4375,0.25,0,3,winter,18.0
4.0,Cirurgia,Urgncia Central,18.78082191780822,0.0958904109589041,0,3,winter,
4.0,Medicina,Urgncia Central,14.180555555555555,0.375,1,3,winter,19.0
4.0,Cirurgia,Urgncia Central,102.4054054054054,0.6216216216216216,1,3,winter,
4.0,Cirurgia,Urgncia Central,30.25925925925926,0.037037037037037035,2,3,winter,
4.0,Medicina,Urgncia Central,11.636363636363637,0.2840909090909091,2,3,winter,20.0
4.0,Cirurgia,Urgncia Central,35.325581395348834,0.23255813953488372,3,3,spring,
4.0,Medicina,Urgncia Central,28.839622641509433,0.3018867924528302,3,3,spring,21.0
4.0,Medicina,Urgncia Central,22.495575221238937,0.24778761061946902,4,3,spring,22.0
4.0,Cirurgia,Urgncia Central,47.02040816326531,0.20408163265306123,4,3,spring,
4.0,Cirurgia,Urgncia Central,15.0,0.0,5,3,spring,
4.0,Medicina,Urgncia Central,10.524752475247524,0.1485148514851485,5,3,spring,23.0
4.0,Cirurgia,Urgncia Central,7.5,0.0,6,3,spring,
4.0,Medicina,Urgncia Central,17.565217391304348,0.23478260869565218,6,3,spring,24.0
4.0,Cirurgia,Urgncia Central,24.326923076923077,0.057692307692307696,0,3,spring,
4.0,Medicina,Urgncia Central,20.96842105263158,0.16842105263157894,0,3,spring,25.0
4.0,Medicina,Urgncia Central,20.729411764705883,0.38823529411764707,1,3,spring,26.0
4.0,Cirurgia,Urgncia Central,48.724137931034484,0.7931034482758621,1,3,spring,
4.0,Cirurgia,Urgncia Central,20.93548387096774,0.0,2,3,spring,
4.0,Medicina,Urgncia Central,17.265060240963855,0.6265060240963856,2,3,spring,27.0
4.0,Medicina,Urgncia Central,17.643564356435643,0.15841584158415842,3,3,spring,28.0
4.0,Cirurgia,Urgncia Central,22.086206896551722,0.3620689655172414,3,3,spring,
4.0,Medicina,Urgncia Central,14.549019607843137,0.23529411764705882,4,3,spring,29.0
4.0,Cirurgia,Urgncia Central,54.022222222222226,0.08888888888888889,4,3,spring,
4.0,Medicina,Urgncia Central,14.549019607843137,0.23529411764705882,5,3,spring,30.0
4.0,Cirurgia,Urgncia Central,54.022222222222226,0.08888888888888889,5,3,spring,
4.0,Cirurgia,Urgncia Central,54.022222222222226,0.08888888888888889,6,3,spring,
4.0,Medicina,Urgncia Central,14.549019607843137,0.23529411764705882,6,3,spring,31.0
4.0,Cirurgia,Urgncia Central,54.022222222222226,0.08888888888888889,0,4,spring,
4.0,Medicina,Urgncia Central,14.549019607843137,0.23529411764705882,0,4,spring,1.0
4.0,Cirurgia,Urgncia Central,54.022222222222226,0.08888888888888889,1,4,spring,
4.0,Medicina,Urgncia Central,14.549019607843137,0.23529411764705882,1,4,spring,2.0
4.0,Medicina,Urgncia Central,12.11320754716981,0.4716981132075472,2,4,spring,3.0
4.0,Cirurgia,Urgncia Central,42.74074074074074,0.18518518518518517,2,4,spring,
4.0,Cirurgia,Urgncia Central,28.64516129032258,0.06451612903225806,3,4,spring,
4.0,Medicina,Urgncia Central,19.329545454545453,0.3409090909090909,3,4,spring,4.0
4.0,Medicina,Urgncia Central,14.222222222222221,0.19753086419753085,4,4,spring,5.0
4.0,Cirurgia,Urgncia Central,51.7037037037037,0.07407407407407407,4,4,spring,
4.0,Cirurgia,Urgncia Central,9.473684210526315,0.15789473684210525,5,4,spring,
4.0,Medicina,Urgncia Central,20.96825396825397,0.2857142857142857,5,4,spring,6.0
4.0,Medicina,Urgncia Central,11.412698412698413,0.2857142857142857,6,4,spring,7.0
4.0,Cirurgia,Urgncia Central,20.225806451612904,0.0967741935483871,6,4,spring,
4.0,Cirurgia,Urgncia Central,19.36,0.08,0,4,spring,
4.0,Medicina,Urgncia Central,23.490909090909092,0.38181818181818183,0,4,spring,8.0
4.0,Medicina,Urgncia Central,23.490909090909092,0.38181818181818183,1,4,spring,9.0
4.0,Cirurgia,Urgncia Central,19.36,0.08,1,4,spring,
4.0,Medicina,Urgncia Central,8.227272727272727,0.045454545454545456,2,4,spring,10.0
4.0,Cirurgia,Urgncia Central,41.13333333333333,0.6,2,4,spring,
4.0,Medicina,Urgncia Central,24.72463768115942,0.42028985507246375,3,4,spring,11.0
4.0,Cirurgia,Urgncia Central,72.70370370370371,0.6666666666666666,3,4,spring,
4.0,Cirurgia,Urgncia Central,68.05,0.25,4,4,spring,
4.0,Medicina,Urgncia Central,14.645833333333334,0.25,4,4,spring,12.0
4.0,Medicina,Urgncia Central,12.894736842105264,0.11842105263157894,5,4,spring,13.0
4.0,Cirurgia,Urgncia Central,23.125,0.35,5,4,spring,
4.0,Medicina,Urgncia Central,10.91566265060241,0.20481927710843373,6,4,spring,14.0
4.0,Cirurgia,Urgncia Central,21.607142857142858,0.21428571428571427,6,4,spring,
4.0,Medicina,Urgncia Central,18.666666666666668,0.1728395061728395,0,4,spring,15.0
4.0,Cirurgia,Urgncia Central,23.42105263157895,0.0,0,4,spring,
4.0,Cirurgia,Urgncia Central,61.61538461538461,0.0,1,4,spring,
4.0,Medicina,Urgncia Central,24.036363636363635,0.43636363636363634,1,4,spring,16.0
4.0,Medicina,Urgncia Central,16.407894736842106,0.3157894736842105,2,4,spring,17.0
4.0,Cirurgia,Urgncia Central,32.0,0.0,2,4,spring,
4.0,Medicina,Urgncia Central,13.63013698630137,0.0410958904109589,3,4,spring,18.0
4.0,Cirurgia,Urgncia Central,37.642857142857146,0.25,3,4,spring,
4.0,Medicina,Urgncia Central,13.133333333333333,0.09333333333333334,4,4,spring,19.0
4.0,Cirurgia,Urgncia Central,102.7741935483871,0.4838709677419355,4,4,spring,
4.0,Medicina,Urgncia Central,14.511904761904763,0.2261904761904762,5,4,spring,20.0
4.0,Cirurgia,Urgncia Central,102.7741935483871,0.4838709677419355,5,4,spring,
4.0,Medicina,Urgncia Central,12.357142857142858,0.17142857142857143,6,4,spring,21.0
4.0,Cirurgia,Urgncia Central,25.210526315789473,0.2631578947368421,6,4,spring,
4.0,Medicina,Urgncia Central,11.814814814814815,0.18518518518518517,0,4,spring,22.0
4.0,Cirurgia,Urgncia Central,32.09090909090909,0.0,0,4,spring,
4.0,Medicina,Urgncia Central,16.983870967741936,0.5161290322580645,1,4,spring,23.0
4.0,Cirurgia,Urgncia Central,27.424242424242426,0.06060606060606061,1,4,spring,
4.0,Cirurgia,Urgncia Central,25.88,0.04,2,4,spring,
4.0,Medicina,Urgncia Central,17.017857142857142,0.2857142857142857,2,4,spring,24.0
4.0,Medicina,Urgncia Central,10.32876712328767,0.0958904109589041,3,4,spring,25.0
4.0,Cirurgia,Urgncia Central,38.6,0.08571428571428572,3,4,spring,
4.0,Medicina,Urgncia Central,7.551020408163265,0.10204081632653061,4,4,spring,26.0
4.0,Cirurgia,Urgncia Central,20.7,0.65,4,4,spring,
4.0,Medicina,Urgncia Central,44.08571428571429,0.34285714285714286,5,4,spring,27.0
4.0,Cirurgia,Urgncia Central,15.066666666666666,0.3,5,4,spring,
4.0,Medicina,Urgncia Central,9.583333333333334,0.25,6,4,spring,28.0
4.0,Cirurgia,Urgncia Central,34.15384615384615,0.23076923076923078,6,4,spring,
4.0,Cirurgia,Urgncia Central,14.909090909090908,0.18181818181818182,0,4,spring,
4.0,Medicina,Urgncia Central,15.03370786516854,0.34831460674157305,0,4,spring,29.0
