Emergency_Stage,Service,Urgency_Type,Waiting_Time,People_Waiting,Weekday,Day,Month,Season
2.0,Medicina,Urgncia Central,83.73049645390071,6.468085106382978,6,4,2,winter
2.0,Cirurgia,Urgncia Central,85.74436090225564,3.1052631578947367,0,5,2,winter
2.0,Medicina,Urgncia Central,70.52941176470588,9.697478991596638,0,5,2,winter
2.0,Cirurgia,Urgncia Central,48.075949367088604,4.810126582278481,1,6,2,winter
2.0,Medicina,Urgncia Central,87.16455696202532,11.822784810126583,1,6,2,winter
2.0,Cirurgia,Urgncia Central,76.5813953488372,5.3023255813953485,2,7,2,winter
2.0,Medicina,Urgncia Central,85.04761904761905,7.357142857142857,2,7,2,winter
2.0,Cirurgia,Urgncia Central,61.496350364963504,4.45985401459854,3,8,2,winter
2.0,Medicina,Urgncia Central,62.35766423357664,6.591240875912408,3,8,2,winter
2.0,Cirurgia,Urgncia Central,66.8854961832061,4.511450381679389,4,9,2,winter
2.0,Medicina,Urgncia Central,76.70370370370371,7.822222222222222,4,9,2,winter
2.0,Cirurgia,Urgncia Central,69.72307692307692,2.123076923076923,5,10,2,winter
2.0,Medicina,Urgncia Central,110.08088235294117,10.301470588235293,5,10,2,winter
2.0,Medicina,Urgncia Central,132.9568345323741,7.115107913669065,6,11,2,winter
2.0,Cirurgia,Urgncia Central,42.74820143884892,2.158273381294964,6,11,2,winter
2.0,Cirurgia,Urgncia Central,50.56481481481482,4.824074074074074,0,12,2,winter
2.0,Medicina,Urgncia Central,140.3884892086331,16.798561151079138,0,12,2,winter
2.0,Medicina,Urgncia Central,249.06382978723406,19.70921985815603,1,13,2,winter
2.0,Cirurgia,Urgncia Central,49.36879432624114,2.900709219858156,1,13,2,winter
2.0,Cirurgia,Urgncia Central,57.19444444444444,4.648148148148148,2,14,2,winter
2.0,Medicina,Urgncia Central,86.71296296296296,6.055555555555555,2,14,2,winter
2.0,Cirurgia,Urgncia Central,93.29710144927536,4.326086956521739,3,15,2,winter
2.0,Medicina,Urgncia Central,50.20863309352518,6.877697841726619,3,15,2,winter
2.0,Cirurgia,Urgncia Central,68.61870503597122,5.9496402877697845,4,16,2,winter
2.0,Medicina,Urgncia Central,103.66187050359713,12.244604316546763,4,16,2,winter
2.0,Medicina,Urgncia Central,260.3,12.55,5,17,2,winter
2.0,Cirurgia,Urgncia Central,147.1551724137931,3.5,5,17,2,winter
2.0,Cirurgia,Urgncia Central,90.97058823529412,3.9411764705882355,6,18,2,winter
2.0,Medicina,Urgncia Central,231.23529411764707,17.235294117647058,6,18,2,winter
2.0,Medicina,Urgncia Central,163.9640287769784,19.280575539568346,0,19,2,winter
2.0,Cirurgia,Urgncia Central,50.560344827586206,3.7844827586206895,0,19,2,winter
2.0,Cirurgia,Urgncia Central,46.5187969924812,3.2330827067669174,1,20,2,winter
2.0,Medicina,Urgncia Central,108.93525179856115,13.575539568345324,1,20,2,winter
2.0,Cirurgia,Urgncia Central,51.86231884057971,4.217391304347826,2,21,2,winter
2.0,Medicina,Urgncia Central,80.94927536231884,10.130434782608695,2,21,2,winter
2.0,Medicina,Urgncia Central,52.91304347826087,6.898550724637682,3,22,2,winter
2.0,Cirurgia,Urgncia Central,84.7557251908397,4.557251908396947,3,22,2,winter
2.0,Cirurgia,Urgncia Central,62.94202898550725,3.8115942028985508,4,23,2,winter
2.0,Medicina,Urgncia Central,123.01449275362319,14.26086956521739,4,23,2,winter
2.0,Cirurgia,Urgncia Central,66.40151515151516,4.568181818181818,5,24,2,winter
2.0,Medicina,Urgncia Central,55.21739130434783,5.768115942028985,5,24,2,winter
2.0,Cirurgia,Urgncia Central,42.553030303030305,2.878787878787879,6,25,2,winter
2.0,Medicina,Urgncia Central,88.55,8.678571428571429,6,25,2,winter
2.0,Cirurgia,Urgncia Central,63.11594202898551,4.0144927536231885,0,26,2,winter
2.0,Medicina,Urgncia Central,86.52898550724638,12.572463768115941,0,26,2,winter
